Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	hORFeome V5.1 Identifier	hORFeome V5.1 Clone Description	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
31016	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12821	Homo sapiens retinol dehydrogenase 11 (all-trans and 9-cis		51109	RDH11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12504	Homo sapiens FOS-like antigen 2		2355	FOSL2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12785	"Homo sapiens annexin A2, transcript variant 2"		302	ANXA2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12809	Homo sapiens putative homeodomain transcription factor 2		57157	PHTF2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12681	Homo sapiens peanut-like 1 (Drosophila		5413	SEPT5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12692	"Homo sapiens trimethyllysine hydroxylase, epsilon"		55217	TMLHE				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12683	Homo sapiens KIAA1394 protein		57571	CARNS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12586	"Homo sapiens angiopoietin-like 4, transcript variant 1"		51129	ANGPTL4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12438	Homo sapiens TNF receptor-associated factor 1		7185	TRAF1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12718	Homo sapiens aspartate beta-hydroxylase		444	ASPH				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12568	Homo sapiens ATP synthase mitochondrial F1 complex assembly factor 2		91647	ATPAF2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12734	Homo sapiens F-box protein 2		26232	FBXO2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12551	"Homo sapiens olfactory receptor, family 2, subfamily C, member 3"		81472	OR2C3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12519	Homo sapiens KIAA1026 protein		23254	KAZ				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12812	"Homo sapiens purinergic receptor P2Y, G-protein coupled, 12, transcript variant 1"		64805	P2RY12				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12588	Homo sapiens hypothetical protein MGC29463		202052	DNAJC18				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12535	"Homo sapiens three prime repair exonuclease 1, transcript variant 1"		11277	TREX1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12629	"Homo sapiens 1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta"		56895	AGPAT4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12630	Homo sapiens hypothetical protein PP1665		81544	GDPD5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12579	Homo sapiens GTP binding protein 5 (putative		26164	GTPBP5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12750	Homo sapiens uridine-cytidine kinase 1-like 1		54963	UCKL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	73	G1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12749	Homo sapiens zinc finger protein 32 (KOX 30		7580	ZNF32				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	74	G2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12810	Homo sapiens glucosamine-6-phosphate deaminase 1		10007	GNPDA1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	75	G3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12627	Homo sapiens chromosome 2 open reading frame 4		51072	MEMO1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	76	G4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12697	Homo sapiens chromosome X open reading frame 38		159013	CXorf38				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	77	G5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12698	"Homo sapiens deoxynucleotidyltransferase, terminal, interacting protein 1"		116092	DNTTIP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	78	G6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12556	Homo sapiens hypothetical protein MGC29784		285367	RPUSD3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	79	G7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12824	Homo sapiens arginyl-tRNA synthetase-like		57038	RARS2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	80	G8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12722	Homo sapiens hypothetical protein MGC39325		90362	FAM110B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	81	G9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12791	Homo sapiens hypothetical protein FLJ22490		79848	CSPP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	82	G10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12452	Homo sapiens potassium channel tetramerisation domain containing 9		54793	KCTD9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	83	G11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12508	"Homo sapiens cyclin E1, transcript variant 1"		898	CCNE1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	84	G12																annotation not available
31016	85	H1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12445	"Homo sapiens inhibitor of growth family, member 1-like"		3622	ING2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	86	H2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12472	"Homo sapiens general transcription factor IIE, polypeptide 2, beta 34kDa"		2961	GTF2E2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	87	H3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12450	"Homo sapiens similar to Cytochrome c, somatic"		374408					DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	88	H4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12827	"Homo sapiens olfactory receptor, family 51, subfamily E, member 2"		81285	OR51E2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	89	H5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12415	"Homo sapiens calponin 3, acidic"		1266	CNN3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	90	H6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12607	"Homo sapiens zinc finger, DHHC domain containing 7"		55625	ZDHHC7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	91	H7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12436	Homo sapiens chromosome 8 open reading frame 21		286046	XKR6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	92	H8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12663	"Homo sapiens polymerase (DNA directed), epsilon"		5426	POLE				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	93	H9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12686	Homo sapiens RNA binding motif protein 9		23543	RBM9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	94	H10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12754	Homo sapiens hypothetical gene supported by BC007071		91687	CENPL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	95	H11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12707	Homo sapiens zinc finger protein 3 (A8-51		7551	ZNF3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31016	96	H12																annotation not available
31017	1	A1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12713	Homo sapiens chromosome 20 open reading frame 13		55617	TASP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	2	A2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12673	"Homo sapiens solute carrier family 35, member B2"		347734	SLC35B2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	3	A3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12670	Homo sapiens hypothetical protein FLJ21919		65123	INTS3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	4	A4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12803	"Homo sapiens ubiquitin-activating enzyme E1C (UBA3 homolog, yeast), transcript variant 1"		9039	UBA3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	5	A5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13239	"Homo sapiens solute carrier family 4, sodium bicarbonate cotransporter, member 4"		8671	SLC4A4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	6	A6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12616	Homo sapiens transmembrane protein 8 (five membrane-spanning domains		58986	TMEM8A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	7	A7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12547	Homo sapiens FtsJ homolog 3 (E. coli		117246	FTSJ3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	8	A8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13028	Homo sapiens fumarylacetoacetate hydrolase domain containing 1		81889	FAHD1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	9	A9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13049	Homo sapiens hypothetical protein MGC23909		153339	TMEM167A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	10	A10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12890	"Homo sapiens RNA binding motif protein 8A, mRNA (cDNA clone IMAGE:4687764), complete cds."		9939	RBM8A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	11	A11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13048	"Homo sapiens C-reactive protein, pentraxin-related"		1401	CRP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	12	A12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12837	Homo sapiens myoglobin		4151	MB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	13	B1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12631	"Homo sapiens WD repeat and SOCS box-containing 1, transcript variant 1"		26118	WSB1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	14	B2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12563	"Homo sapiens origin recognition complex, subunit 5-like (yeast), transcript variant 1"		5001	ORC5L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	15	B3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12730	Homo sapiens phosphatidylglycerophosphate synthase		9489	PGS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	16	B4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12721	Homo sapiens immunoglobulin heavy constant gamma 1 (G1m marker		3500	IGHG1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	17	B5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12907	"Homo sapiens fibronectin leucine rich transmembrane protein 3, transcript variant 1"		23767	FLRT3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	18	B6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12652	"Homo sapiens B-cell CLL/lymphoma 11A (zinc finger protein), transcript variant 2"		53335	BCL11A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	19	B7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12533	Homo sapiens low density lipoprotein-related protein 12		29967	LRP12				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	20	B8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13055	Homo sapiens PRO0132 protein		29034	CPS1IT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	21	B9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12922	Homo sapiens hypothetical protein FLJ20130		54830	NUP62CL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	22	B10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13063	Homo sapiens hepcidin antimicrobial peptide		57817	HAMP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	23	B11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13180	"Homo sapiens secretoglobin, family 3A, member 2"		117156	SCGB3A2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	24	B12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13095	Homo sapiens CLST 11240 protein		51751	HIGD1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	25	C1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12431	Homo sapiens RNA binding motif protein 23		55147	RBM23				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	26	C2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12746	"Homo sapiens T-box 6, transcript variant 1"		6911	TBX6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12653	Homo sapiens phenylalanine-tRNA synthetase 1 (mitochondrial		10667	FARS2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12550	Homo sapiens sphingosine kinase 1		8877	SPHK1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	29	C5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12957	"Homo sapiens solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1"		6519	SLC3A1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	30	C6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13273	Homo sapiens DEAH (Asp-Glu-Ala-His) box polypeptide 15		1665	DHX15				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12455	Homo sapiens Wolfram syndrome 1 (wolframin		7466	WFS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12893	"Homo sapiens proteoglycan 1, secretory granule"		5552	SRGN				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12996	Homo sapiens trefoil factor 3 (intestinal		7033	TFF3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	34	C10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12887	"Homo sapiens cyclic AMP-regulated phosphoprotein, 21 kD, transcript variant 2"		10777	ARPP21				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12985	Homo sapiens zinc finger protein 226		7769	ZNF226				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13134	Homo sapiens similar to RIKEN cDNA 1200014N16 gene		92092	ZC3HAV1L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12574	"Homo sapiens family with sequence similarity 43, member A"		131583	FAM43A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12614	Homo sapiens CGI-14 protein		51005	AMDHD2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12590	"Homo sapiens adaptor-related protein complex 4, mu 1 subunit"		9179	AP4M1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12639	"Homo sapiens immunoglobulin heavy constant gamma 1 (G1m marker), mRNA (cDNA clone MGC:31937 IMAGE:4851063), complete cds."		3500	IGHG1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12439	"Homo sapiens YME1-like 1 (S. cerevisiae), transcript variant 3"		10730	YME1L1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	42	D6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12658	Homo sapiens chromosome 4 open reading frame 9		8602	NOP14				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	43	D7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12626	Homo sapiens LYST-interacting protein LIP8		116840	CNTROB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13231	Homo sapiens M-phase phosphoprotein 6		10200	MPHOSPH6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12867	"Homo sapiens chromosome 18 open reading frame 32, mRNA (cDNA clone MGC:23866 IMAGE:4297017), complete cds."		497661	C18orf32				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13287	Homo sapiens FXYD domain containing ion transport regulator 4		53828	FXYD4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13162	Homo sapiens hypothetical protein MGC27345		157247	MGC27345				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13145	Homo sapiens mitochondrial ribosomal protein L36		64979	MRPL36				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12798	Homo sapiens hypothetical protein FLJ21439		80208	SPG11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12521	Homo sapiens cytokine receptor-like factor 3		51379	CRLF3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12514	"Homo sapiens DnaJ (Hsp40) homolog, subfamily A, member 3"		9093	DNAJA3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12518	Homo sapiens chromosome 19 open reading frame 28		126321	C19orf28				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12534	Homo sapiens hypothetical protein FLJ21918		80004	ESRP2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13037	"Homo sapiens zinc finger, FYVE domain containing 16"		9765	ZFYVE16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12562	Homo sapiens Vpr-binding protein		9730	VPRBP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13271	"Homo sapiens hypothetical LOC554203, mRNA (cDNA clone MGC:32876 IMAGE:4734912), complete cds."		554203	NCRNA00183				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12881	"Homo sapiens protein kinase (cAMP-dependent, catalytic) inhibitor alpha, transcript variant 2"		5569	PKIA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13212	"Homo sapiens golgi associated, gamma adaptin ear containing, ARF binding protein 1, transcript variant 3"		26088	GGA1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13008	Homo sapiens chemokine (C-C motif) ligand 20		6364	CCL20				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12945	"Homo sapiens histone 4, H4"		121504	HIST4H4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12651	"Homo sapiens likely ortholog of mouse immediate early response, erythropoietin 4"		55854	ZC3H15				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	62	F2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12800	Homo sapiens interferon-induced protein 44		10561	IFI44				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12747	Homo sapiens zinc finger protein 239		8187	ZNF239				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12719	"Homo sapiens interferon, alpha-inducible protein 6, mRNA (cDNA clone MGC:39273 IMAGE:5440834), complete cds."							DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13078	"Homo sapiens NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase"		4719	NDUFS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12517	"Homo sapiens mucosa associated lymphoid tissue lymphoma translocation gene 1, transcript variant 2"		10892	MALT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12474	"Homo sapiens SET domain, bifurcated 1"		9869	SETDB1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13280	Homo sapiens hypothetical protein LOC374969		374969	CCDC23				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	13084	"Homo sapiens deleted in lymphocytic leukemia, 1"		10301	DLEU1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12849	Homo sapiens F-box protein 36		130888	FBXO36				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12955	"Homo sapiens solute carrier family 6 (neurotransmitter transporter, GABA), member 13"		6540	SLC6A13				DAPI:nuclei;TRITC:HA_Flag tagged protein	
31017	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	12882	Homo sapiens carnitine deficiency-associated gene expressed in ventricle 1		28981	IFT81				DAPI:nuclei;TRITC:HA_Flag tagged protein	
